,Unnamed: 0,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
1921,2317,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(4.914673, -52.30136)",1712,Venezuela,4.914673,-52.30136
1922,2318,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(4.914673, -52.30136)",1712,Guyana,4.914673,-52.30136
1923,2319,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(4.914673, -52.30136)",1712,Suriname,4.914673,-52.30136
1924,2320,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(4.914673, -52.30136)",1712,French Guiana,4.914673,-52.30136
1925,2321,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(7.51197, -59.335657)",1712,Venezuela,7.51197,-59.335657
1926,2322,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(7.51197, -59.335657)",1712,Guyana,7.51197,-59.335657
1927,2323,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(7.51197, -59.335657)",1712,Suriname,7.51197,-59.335657
1928,2324,1708,arw,Lokono,Arawak; Arawák; Aruak; Arowak; Locono; Arwuak;,Severely Endangered,2000.0,Arawakan; Northern Arawakan; Maritime,Western (Guyanese) Lokono; Eastern (Surinamese) Lokono,,"Lokono has two mutually intelligible dialects. Western Lokono (or Guyanese Lokono) is spoken in Guyana, and Eastern Lokono (or Surinamese Lokono) in Suriname and French Guiana. (Rybka 2015)",Venezuela;Guyana;Suriname;French Guiana;,South America,"(7.51197, -59.335657)",1712,French Guiana,7.51197,-59.335657
1929,2325,2289,lcd,Lola,Aru;,Endangered,830.0,Austronesian; Malayo-Polynesian; Aru,Lola; Warabal;,,,Indonesia;,Southeast Asia,"(-6.3316, 134.8818)",1713,Indonesia,-6.3316,134.8818
1930,2327,8451,llg,Lole,Rote; Roti; Rotinese; Rote Tengah; Central Rote; Loleh; Ba'a; Baä;,Vulnerable,20000.0,Austronesian; Malayo-Polynesian; Timor,Ba'a; North Lole; South Lole;,,,Indonesia;,Southeast Asia,,1715,Indonesia,,
1931,2328,2056,lgu,Longgu,Logu; Südliche Salomons-Inseln;,Threatened,1500.0,Austronesian; Malayo-Polynesian; Oceanic; Southeast Solomonic,,,,Solomon Islands;,Pacific,"(-9.684, 160.656)",1716,Solomon Islands,-9.684,160.656
1932,2329,10481,,Lopnor Uighur,Lopluk; 維吾爾語羅布話,Critically Endangered,24000.0,Turkic; Central Asian Turkic,,,"""The Lopnor dialect is considered one of the three regional varieties of Uyghur in the Xinjiang Uyghur Autonomous Region. It is spoken by approximately less than 0.5% of the Uyghur population. Nevertheless, it occupies a special position not only among the regional varieties of Uyghur, but also in comparative research on Turkic languages. It also provides a crucial data for language contact in this area. The Lopnor dialect displays a set of unique phonological, morphological and syntactic features alien to other varieties of Uyghur. Its lexicon contains exceptional items relating to fishing and some rare Old Turkic words and copies (loan words) from Mongolian. Thus, some scholar consider it as an independent language rather than a variety of Uyghur."" (Abdurehim 2014: 26)",China;,East Asia,"(40.983, 84.224)",1717,China,40.983,84.224
1933,2331,5659,njh,Lotha Naga,"Lotha; Lhota; Chizima; Choimi; Hlota; Kyong; Miklai; Tsindir; Lutha; Tsontsii; Naga (Lotha); Kyõ; Kyon; Kyontsü; Tsōntsü; Kantsii; Naga, Lotha",At risk,170001.0,Sino-Tibetan; Aoic,Kyou; Kyon; Live; Kyo; Kyong; Tsontsu; Ndreng,,,India;,South Asia,"(26.5, 94.25)",1719,India,26.5,94.25
1934,2332,10561,tei,Lou,Anamagi; Torricelli,Endangered,953.0,Torricelli; Kombian,East Torricelli; West Torricelli,,Not to be confused with the Austronesian language Lou spoken in Manus Province. ,Papua New Guinea;,Pacific,"(-3.45, 142.62)",1720,Papua New Guinea,-3.45,142.62
1935,2333,10417,lou,Louisiana Creole,"Louisiana Creole French, Kreyòl, Franse, Kourí-viní",Severely Endangered,7000.0,Pidgin or Creole; French lexified,,,,USA;,North America,"(30.652, -91.422)",1721,United States of America,30.652,-91.422
1936,2334,10417,lou,Louisiana Creole,"Louisiana Creole French, Kreyòl, Franse, Kourí-viní",Severely Endangered,7000.0,Pidgin or Creole; French lexified,,,,USA;,North America,"(30.01, -90.795)",1721,United States of America,30.01,-90.795
1937,2335,10417,lou,Louisiana Creole,"Louisiana Creole French, Kreyòl, Franse, Kourí-viní",Severely Endangered,7000.0,Pidgin or Creole; French lexified,,,,USA;,North America,"(30.587, -92.076)",1721,United States of America,30.587,-92.076
1938,2336,2708,lox,Loun,,Dormant,0.0,Austronesian; Malayo-Polynesian; Central Maluku; Nunusaku,,,,Indonesia;,Southeast Asia,"(-2.8717, 128.8366)",1722,Indonesia,-2.8717,128.8366
1939,2337,4061,cvn,Lower Central Chinantec,Chinanteco central bajo; Chinantec; Chinanteko; Chinanteco; Valle Nacional Chinantec; j+g dsa k+; j+g ki tsomän; jumi dsa iin+n,Threatened,1500.0,Otomanguean; Chinantecan,j+g dsa k+; j+g ki tsomän; jumi dsa iin+n,"Some sources refer to this language as ""Valle Nacional Chinantec,"" probably because it is spoken in San Juan Bautista Valle Nacional. However, other Chinantec languages are also spoken in San Juan Bautista Valle Nacional. In order to distinguish between them, the most recent data from the Mexican federal government refers to this variety as ""Chinanteco central bajo."" The primary name provided here is an English translation of the language's most current name in Spanish.","Chinantecan is a subfamily with several languages; Ethnologue has 14 Chinantec languages; INALI has 11 Chinantec ""variantes."" [cvn] is Ethnologue's Valle Nacional Chinantec. Other Chinantec languages, Central Chinantec and Sierra Chinantec, are also spoken in San Juan Bautista Valle Nacional, so the same ISO code corresponds to all three languages (Sierra and Central each correspond to several ISO codes).",Mexico;,"Mexico, Central America, Caribbean","(17.7747, -96.3034)",1723,Mexico,17.7747,-96.3034
1940,2338,5386,sli,Lower Silesian,"Silesian; Lower Schlesisch; Silesian, Lower",Vulnerable,22900.0,Indo-European; Germanic; West Germanic; High German,Sycow; Namyslow; Chwalim,,,Germany;Poland;Czech Republic;,Europe,"(50.256688, 18.500977)",1724,Germany,50.256688,18.500977
1941,2339,5386,sli,Lower Silesian,"Silesian; Lower Schlesisch; Silesian, Lower",Vulnerable,22900.0,Indo-European; Germanic; West Germanic; High German,Sycow; Namyslow; Chwalim,,,Germany;Poland;Czech Republic;,Europe,"(50.256688, 18.500977)",1724,Poland,50.256688,18.500977
1942,2340,5386,sli,Lower Silesian,"Silesian; Lower Schlesisch; Silesian, Lower",Vulnerable,22900.0,Indo-European; Germanic; West Germanic; High German,Sycow; Namyslow; Chwalim,,,Germany;Poland;Czech Republic;,Europe,"(50.256688, 18.500977)",1724,Czech Republic,50.256688,18.500977
1943,2341,4109,dsb,Lower Sorbian,"Sorbian; Sorbian (Lower); Lusatian; Wendish; Lower Lusatian; Low Sorbian; Lower Wendish; Dolna Lužica; Southern Lusatian; Saxon Lusatian; Lower Sorbian; Niedersorbisch; Bas Sorabe; Dolnoserbski; Delnoserbski; Wendisch; Sorbian, Lower",Threatened,7240.0,Indo-European; Balto-Slavic; Slavic; West Slavic,,,,Germany;,Europe,"(51.75, 14.3333333333)",1725,Germany,51.75,14.3333333333
1944,2342,9869,cnl,Lower Southeastern Chinantec,jujmi dsa m+ta'o; jujmi dsa maji'i; Chinanteco del sureste bajo; Lalana Chinantec; Chinantec; Chinanteco; Chinanteko; Chinanteco de San Juan Lalana,Vulnerable,10700.0,Otomanguean; Chinantecan,jujmi dsa m+ta'o; jujmi dsa maji'i,,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.5071981929337, -95.87680981397497)",1726,Mexico,17.5071981929337,-95.87680981397496
1945,2344,9872,"cuc, cnt",Lower West-Central Chinantec,jajmi dzä  kï ï '; jejmei; jejmi; Chinanteco del oeste central bajo; Usila Chinantec; Tepetotutla Chinantec; Chinantec; Chinanteco; Chinanteko,Threatened,9260.0,Otomanguean; Chinantecan,jajmi dzä  kï ï '; jejmei; jejmi,,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.904915, -96.527359)",1728,Mexico,17.904915,-96.527359
1946,2345,9872,"cuc, cnt",Lower West-Central Chinantec,jajmi dzä  kï ï '; jejmei; jejmi; Chinanteco del oeste central bajo; Usila Chinantec; Tepetotutla Chinantec; Chinantec; Chinanteco; Chinanteko,Threatened,9260.0,Otomanguean; Chinantecan,jajmi dzä  kï ï '; jejmei; jejmi,,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.734953, -96.594651)",1728,Mexico,17.734953,-96.594651
1947,2346,1441,clo,Lowland Chontal,"Huamelultec; Chontal, Lowland Oaxaca Chontal; Huamelula Chontal; Chontal de la Costa de Oaxaca; Huamelulteco; Chontal (Huamelultec Oaxaca); Chontal de Oaxaca (Costa); Lowland Oaxaca Chontal; Coastal Tequistlatec; Tluamelula",Severely Endangered,100.0,Tequistlatecan,,,,Mexico;,"Mexico, Central America, Caribbean","(16.0, -95.75)",1729,Mexico,16.0,-95.75
1948,2350,4630,"mco, mir, mzl, pxm",Lowland Mixe,"Isthmus Mixe, Eastern Mixe, Guichicovi Mixe, Mixe del Istmo",Vulnerable,50900.0,Mixe-Zoquean; Mixean,Southern Highland Mixe; Midland Mixe; Lowland Mixe; Coatlán; San José el Paraíso; Mazatlán; Guichicovi; Camotlán,,"An ""emergent language"" belonging to Oaxaca MixeEthnologue distinguishes Coatlán Mixe [mco], Mazatlán Mixe [mzl],  Isthmus Mixe [mir], and Quetzaltepec Mixe [pxm], which others do not distinguish as separate languages.",Mexico;,"Mexico, Central America, Caribbean","(16.9166666667, -95.6666666667)",1731,Mexico,16.9166666667,-95.6666666667
1949,2351,3575,urr,Löyöp,Lehalurup; Ureparapara; East Ureparapara; Banks-Inseln;,Endangered,200.0,Austronesian; Malayo-Polynesian; Oceanic; Northern Vanuatu,,,,Vanuatu;,Pacific,"(-13.5311, 167.3368)",1732,Vanuatu,-13.5311,167.3368
1950,2352,8452,lex,Luang,Letri Lgona; Literi Lagona; Lgona,Vulnerable,18000.0,Austronesian; Malayo-Polynesian; Timor,Lakor; Wetan; Moa; Luang,,,Indonesia;,Southeast Asia,"(-8.18, 127.94)",1733,Indonesia,-8.18,127.94
1951,2353,3385,lud,Ludian,Ludic; Ludic Karelian; людиковский язык; lüüdin kiel’; lüüdikiel'; Lyydin kieli; lyydin kiel'; l'yyd'ikiel'; lyydiäismurteet; Luudi; Lude; Lud; Südost-Karelisch; lüdisch; l'udikovskij dialekt; Lüdisch; lüd'köi; ljudy; Lyudikovian; Lyudic; Lüdic; Südostdialekt des Karelischen,Critically Endangered,300.0,Uralic; Finnic,,,,Russia;,Caucasus;Europe;East Asia,"(61.5867, 33.6813)",1734,Russia,61.5867,33.6813
1952,2354,4489,ldq,Lufu,,Threatened,3200.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Plateau,,,,Nigeria;,Africa,"(7.041226, 9.768341)",1735,Nigeria,7.041226,9.768341
1953,2356,3384,smj,Lule Saami,"Lulesamisk; Lulesamiska; luulajansaame; julevsámegiella; луле-саамский язык; ""Lule Lapp"";",Endangered,1500.0,Uralic; Saami,,,,Sweden;Norway;,Europe,"(67.272, 17.7978)",1737,Sweden,67.272,17.7978
1954,2357,3384,smj,Lule Saami,"Lulesamisk; Lulesamiska; luulajansaame; julevsámegiella; луле-саамский язык; ""Lule Lapp"";",Endangered,1500.0,Uralic; Saami,,,,Sweden;Norway;,Europe,"(67.272, 17.7978)",1737,Norway,67.272,17.7978
1955,2358,4516,lmd,Lumun,Lomon; Kuku-Lumun;,Vulnerable,30000.0,Niger-Congo; Talodi,,,,Sudan;,Africa,"(10.8387, 30.0338)",1738,Sudan,10.8387,30.0338
1956,2359,4541,luw,Luo,,Critically Endangered,1.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Northern Bantoid,,,"Not to be confused with Acholi [ach], sometimes called Luo or Lwo.  Luo [luw] is spoken in Cameroon, while Acholi is spoken in Sudan and Uganda.",Cameroon;,Africa,"(6.085, 11.486)",1739,Cameroon,6.085,11.486
1957,2360,4488,ldd,Luri,"Lúr, Lur",Critically Endangered,2.0,Afro-Asiatic; Chadic; West Chadic,,,,Nigeria;,Africa,"(10.171127, 9.726795)",1740,Nigeria,10.171127,9.726795
1958,2361,10462,,Lushi,"Lukshi, Dokshi",Dormant,0.0,Afro-Asiatic; Chadic; West Chadic,"Lushi, Dokshi",,,Nigeria;,Africa,"(10.059639, 9.07063)",1741,Nigeria,10.059639,9.07063
1959,2362,5396,"lut, sno, ska",Lushootseed,"Snohomish, Skagit, Swinomish, Skaǰət",Critically Endangered,5.0,Salishan; Central Salish,,"Lushootseed is a complex of closely related Central Salish dialects spoken in the Puget Sound area of Washington (older sources refer to it as Puget Sound Salish). The principal modern communities in which Lushootseed is the heritage language include the Upper Skagit, Swinomish, Suquamish, Muckleshoot, Puyallup, and Nisqually Reservations, and especially the Tulalip Reservation near Marysville. Lushootseed is now spoken as a first language by fewer than 5 elderly people out of a total population of over 18,000. ","Ethnologue (2016) distinguishes 4 Lushootseed languages: Lushootseed [lut], Southern Puget Sound [slh], Skagit [ska], Snohomish [sno].",USA;,North America,"(47.93, -122.14)",1742,United States of America,47.93,-122.14
1960,2363,4540,luv,Luwati,Lawatiyya; Lawatiya; Khojki;,Vulnerable,5000.0,Indo-European; Indo-Iranian; Indo-Aryan; Northwestern Zone,,,,Oman;,Near East,"(23.6193, 58.5653)",1743,Oman,23.6193,58.5653
1961,2364,5925,mfz,Mabaan,Maaban; Meban; Southern Burun; Gura; Tungan; Barga; Tonko; Ulu; Maban; Süd-Burun;,Severely Endangered,25.0,Nilotic; Western Nilotic,,,,South Sudan;,Africa,"(9.786503, 33.633736)",1744,South Sudan,9.786503,33.633736
1962,2365,3626,muj,Mabire,,Critically Endangered,5.0,Afro-Asiatic; Chadic; East Chadic,,,,Chad;,Africa,"(12.1682, 18.7275)",1745,Chad,12.1682,18.7275
1963,2366,5159,mcl,Macaguaje,,Dormant,0.0,Tucanoan; Western Tucanoan,,,"Some consider Macaguaje and Secoya (Siona-Secoya [snn, sey]) to be varieties of the same language.",Colombia;,South America,"(0.491972, -76.244411)",1746,Colombia,0.491972,-76.244411
1964,2367,3025,mbn,Macaguán,Macaguane; Agualinda Guahibo; Hitnü; Jitnu;,Endangered,441.0,Guajiboan,,,,Colombia;,South America,"(6.5, -71.3333333333)",1747,Colombia,6.5,-71.3333333333
1965,2368,3022,mcb,Machiguenga,Machaguenga; Amachengue; Macheyenga; Matsiguenga; Matsiganga; Matsigenka; Mañaries; Matsigenga;,Threatened,5000.0,Arawakan; Southern Arawakan; Campa,Nomatsiguenga; Caquinte; Machiguenga,,There is some confusion in the sources regarding the names Machiguenga (Matsiguenga) and Nomatsiguenga and the languages or varieties to which they refer.,Peru;,South America,"(-12.0, -72.6666666667)",1748,Peru,-12.0,-72.6666666667
1966,2369,3017,myy,Macuna,Erulia; Yeba; Buhagana; Makuna; Roea; Emoa; Ide; Suroa; Tabotiro Jejea; Umua; Wuhána; Paneroa; Jepa-Matsi; Yepá-Mahsá; Yebamasã; Yehpá Majsá; Baigana; Wahana; Makuna-Erulia; Buhágana; Yepá Maxsã;,Threatened,1041.0,Tucanoan; Eastern Tucanoan,,,,Brazil;Colombia;,South America,"(-0.333333333333, -70.1666666667)",1749,Brazil,-0.333333333333,-70.1666666667
1967,2370,3017,myy,Macuna,Erulia; Yeba; Buhagana; Makuna; Roea; Emoa; Ide; Suroa; Tabotiro Jejea; Umua; Wuhána; Paneroa; Jepa-Matsi; Yepá-Mahsá; Yebamasã; Yehpá Majsá; Baigana; Wahana; Makuna-Erulia; Buhágana; Yepá Maxsã;,Threatened,1041.0,Tucanoan; Eastern Tucanoan,,,,Brazil;Colombia;,South America,"(-0.333333333333, -70.1666666667)",1749,Colombia,-0.333333333333,-70.1666666667
1968,2371,4241,grg,Madi,Gira; Girara;,Endangered,380.0,Trans-New Guinea; Finisterre-Huon,,,,Papua New Guinea;,Pacific,"(-4.5, 144.6)",1750,Papua New Guinea,-4.5,144.6
1969,2372,5025,gmd,Mághdì,Tala; Widala; Maghdi;,Threatened,2000.0,Niger-Congo; Atlantic-Congo; North Volta-Congo; Gur,,,,Nigeria;,Africa,,1751,Nigeria,,
1970,2373,2267,zgr,Magori,,Endangered,200.0,Austronesian; Malayo-Polynesian; Oceanic; Papuan Tip,,,,Papua New Guinea;,Pacific,"(-10.0337, 149.2272)",1752,Papua New Guinea,-10.0337,149.2272
1971,2374,1267,mhe,Mah Meri,Besisi; Cellate; Southern Sakai; Betise'; Betisek; Belandas; Süd-Sakai;,Threatened,2896.0,Austro-Asiatic; Aslian; South Aslian,Sisi; Kuala Langot Besisi; Selangor Sakai; Betise'; Malakka Besisi; Ulu Langat Orang Bukit;,,,Malaysia;,Southeast Asia,,1753,Malaysia,,
1972,2375,3019,mew,Maha,Maaka; Maka; Maga; Magha;,Vulnerable,10000.0,Afro-Asiatic; Chadic; West Chadic,,,,Nigeria;,Africa,"(10.934661, 11.682242)",1754,Nigeria,10.934661,11.682242
1973,2376,5660,bfz,Mahasu Pahari,"Baghati; Western Pahari; Mahasui; Pahari, Mahasu",At risk,500000.0,Indo-European; Indo-Iranian; Indo-Aryan; Northern Zone,Upper Mahasu Pahari; Sodochi; Rohruri; Rampuri; Shimla Siraji; Lower Mahasu Pahari; Baghliani; Baghati; Kiunthali,,,India;,South Asia,"(31.2738, 77.1295)",1755,India,31.2738,77.1295
1974,2377,528,mhb,Mahongwe,,Endangered,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,,Gabon;,Africa,"(1.0216, 13.9031)",1756,Gabon,1.0216,13.9031
1975,2378,4567,mcw,Mahwa,Mawa; Mahoua; Mahoura,Threatened,6560.0,Afro-Asiatic; Chadic; East Chadic,,,,Chad;,Africa,"(11.740913, 18.280973)",1757,Chad,11.740913,18.280973
1976,2379,4884,nmu,Maidu,Northeastern Maidu;  Mountain Maidu; Northeast Maidu;,Dormant,0.0,Maiduan,"Chico Maidu, Northeastern Maidu (Mountain Maidu)",,"Chico Maidu is sometimes considered a separate language, sometimes a divergent dialect; Kroeber grouped Valley Konkow and Chico Maidu together as ""Valley Maidu"" (Golla 2011:138). ",USA;,North America,"(40.4134, -120.6738)",1758,United States of America,40.4134,-120.6738
1977,2380,4668,mjz,Majhi,Manjhi,Endangered,24422.0,Indo-European; Indo-Iranian; Indo-Aryan; Eastern Zone,,,,India;Nepal;,South Asia,"(27.9208, 83.5082)",1759,India,27.9208,83.5082
1978,2381,4668,mjz,Majhi,Manjhi,Endangered,24422.0,Indo-European; Indo-Iranian; Indo-Aryan; Eastern Zone,,,,India;Nepal;,South Asia,"(27.9208, 83.5082)",1759,Nepal,27.9208,83.5082
1979,2382,1433,mkg,Mak (China),Mo; Mohua; Mo-Hua; Ching; Mojiahua; Mochiahua; 莫語; 莫話; 錦話; 吳家話,Endangered,5000.0,Tai-Kadai; Kam-Tai; Lakkia-Kam-Sui; Kam-Sui,Lyo; Mak; Chi; Ching; Hwa,,"According to Yang (200), /ai3 ma:k8/ and /ai3 ȶam1/ are not two different languages, but dialects of Mak.",China;,East Asia,"(25.5532, 107.3809)",1760,China,25.5532,107.3809
1980,2383,4948,pbl,Mak (Nigeria),Panyam; Panya; Leemak; Lemak; Zo;,Threatened,5690.0,Niger-Congo; Atlantic-Congo; North Volta-Congo; Gur,Panya; Zo;,,,Nigeria;,Africa,"(9.312003, 11.19101)",1761,Nigeria,9.312003,11.19101
1981,2384,3020,mca,Maká,Macca; Towothli; Enimaga; Maca; Towolhi; Maka; Mak'á; Enimaca; Nynaka; Toothle; Macá;,Threatened,1042.0,Matacoan,,,,Paraguay;,South America,"(-25.2122222, -57.5330556)",1762,Paraguay,-25.2122222,-57.5330556
